Soil Moisture,Temperature, Soil Humidity,Time,Air temperature (C),Wind speed (Km/h),Air humidity (%),Wind gust (Km/h),Pressure (KPa),ph,rainfall,N,P,K,Status
67,35,23,99,27.81,8.34,60.22,17.95,101.04,,,,,,OFF
17,24,38,30,27.87,8.6,58.79,19.35,101.04,,,,,,OFF
70,18,63,18,28.56,8.98,56.34,17.84,101.04,,,,,,OFF
35,11,51,58,29.25,9.35,53.9,16.33,101.04,,,,,,OFF
22,9,44,1,29.03,8.94,53.48,18.51,101.04,,,,,,OFF
79,36,22,86,28.81,8.54,53.06,20.69,101.05,,,,,,ON
64,24,39,23,29.64,8.36,51.48,27.01,101.06,,,,,,OFF
37,41,46,51,30.48,8.17,49.89,33.33,101.06,,,,,,ON
65,4,30,107,31.02,8.33,48.14,32.66,101.07,,,,,,OFF
35,45,53,28,31.56,8.49,46.39,32,101.08,,,,,,ON
64,40,28,7,31.89,8.62,45.98,29.48,101.07,,,,,,ON
51,44,54,109,32.22,8.74,45.58,26.97,101.07,,,,,,OFF
46,9,20,41,32.47,8.93,44.84,29.9,101.07,,,,,,OFF
42,37,32,88,32.71,9.11,44.1,32.84,101.06,,,,,,ON
62,6,35,17,32.96,9.3,43.36,35.78,101.06,,,,,,OFF
47,37,41,90,33.2,9.48,42.62,38.71,101.06,,,,,,ON
2,9,35,18,33.35,9.88,42.04,42.89,101.05,,,,,,OFF
40,37,48,47,33.5,10.28,41.47,47.06,101.04,,,,,,ON
49,11,32,75,33.66,9.56,41.18,43.53,101.04,,,,,,ON
64,28,29,65,33.81,8.84,40.88,40,101.03,,,,,,OFF
85,24,61,21,34.08,8.22,40.39,37.39,101.02,,,,,,OFF
12,8,62,20,34.36,7.61,39.9,34.78,101.02,,,,,,OFF
89,33,31,82,34.86,7.45,38.36,40.03,101.02,,,,,,ON
61,23,45,95,35.35,7.29,36.81,45.28,101.02,,,,,,OFF
76,25,25,2,34.82,9.72,37.98,49.3,101.02,,,,,,OFF
41,43,44,25,34.29,12.16,39.14,53.33,101.02,,,,,,ON
84,2,68,33,34.34,11.47,39.77,46.34,101,,,,,,OFF
51,34,41,86,34.39,10.78,40.4,39.34,100.99,,,,,,ON
65,27,44,90,34.02,11.24,41.2,49.67,100.99,,,,,,ON
62,19,50,101,33.64,11.69,41.99,60,100.99,,,,,,OFF
26,44,23,46,33.38,12.12,42.46,60,100.99,,,,,,ON
54,13,69,11,33.12,12.55,42.94,60,100.99,,,,,,ON
23,26,23,86,32.97,13.16,43.22,58.57,100.98,,,,,,ON
45,23,28,107,32.83,13.76,43.5,57.14,100.97,,,,,,OFF
78,8,66,101,31.82,13.8,45.68,59.34,100.96,,,,,,OFF
27,33,32,0,30.82,13.85,47.85,61.54,100.96,,,,,,ON
25,12,68,105,29.66,13.86,51.47,56.86,100.95,,,,,,OFF
65,0,38,13,28.51,13.87,55.09,52.17,100.94,,,,,,OFF
90,35,66,58,28.6,13.9,54.96,56.86,100.94,,,,,,ON
87,33,51,106,28.68,13.92,54.82,61.54,100.93,,,,,,OFF
19,1,65,92,28.78,13.88,54.82,53.84,100.92,,,,,,OFF
24,28,30,9,28.87,13.84,54.83,46.15,100.91,,,,,,ON
33,9,53,81,29.5,13.84,53.4,51.64,100.9,,,,,,OFF
21,39,30,106,30.13,13.83,51.98,57.14,100.9,,,,,,OFF
56,37,61,75,30.35,14.52,50.64,57.84,100.89,,,,,,ON
38,8,58,1,30.58,15.2,49.3,58.54,100.88,,,,,,OFF
43,26,25,35,30.23,14.9,50.51,60.85,100.87,,,,,,ON
27,22,56,71,29.88,14.6,51.72,63.16,100.86,,,,,,OFF
83,30,22,32,29.57,14.76,52.24,59.48,100.85,,,,,,OFF
60,36,37,15,29.26,14.93,52.75,55.81,100.85,,,,,,OFF
72,7,68,18,29.23,15.06,53.52,42.36,100.85,,,,,,OFF
77,8,25,68,29.2,15.2,54.3,28.92,100.85,,,,,,OFF
69,44,57,53,28.86,16.04,55.2,30.9,100.84,,,,,,ON
43,33,59,50,28.52,16.88,56.11,32.88,100.84,,,,,,ON
79,24,38,84,27.87,16.74,58.4,56.44,100.83,,,,,,ON
42,28,38,48,27.22,16.61,60.68,80,100.82,,,,,,ON
5,0,32,102,27.34,15.86,60.7,75.3,100.82,,,,,,OFF
12,16,29,107,27.47,15.11,60.71,70.59,100.82,,,,,,OFF
89,36,46,76,27.58,16.92,60.58,76.68,100.82,,,,,,ON
23,10,20,96,27.69,18.74,60.44,82.76,100.81,,,,,,OFF
14,5,51,84,27.58,20.76,60.55,87.54,100.81,,,,,,ON
57,40,50,35,27.48,22.78,60.66,92.31,100.81,,,,,,ON
68,3,53,2,27.44,19.83,61.26,86.16,100.81,,,,,,OFF
16,4,57,87,27.39,16.88,61.86,80,100.81,,,,,,ON
86,27,39,22,27.53,16.6,61.46,81.38,100.8,,,,,,OFF
23,10,25,88,27.67,16.32,61.05,82.76,100.79,,,,,,OFF
37,29,28,109,27.52,16.24,61.76,82.76,100.79,,,,,,OFF
28,25,53,31,27.36,16.15,62.47,82.76,100.79,,,,,,OFF
80,20,61,8,26.98,16.8,63.36,77.74,100.79,,,,,,OFF
20,33,44,17,26.61,17.46,64.25,72.73,100.79,,,,,,ON
7,13,61,33,26.54,17.84,64.96,82.52,100.78,,,,,,ON
46,18,25,9,26.47,18.23,65.68,92.31,100.78,,,,,,ON
90,7,57,86,26.22,17.46,66.56,83.66,100.78,,,,,,OFF
47,22,67,32,25.98,16.7,67.45,75,100.78,,,,,,ON
27,43,51,8,25.96,17.3,67.72,83.66,100.78,,,,,,ON
17,39,42,74,25.95,17.9,67.98,92.31,100.77,,,,,,ON
13,23,23,7,25.9,15.92,68.24,82.52,100.76,,,,,,ON
72,28,56,26,25.86,13.95,68.51,72.73,100.76,,,,,,OFF
59,32,24,41,25.74,15.36,68.86,71.66,100.76,,,,,,ON
69,25,55,24,25.61,16.78,69.2,70.59,100.77,,,,,,OFF
67,23,55,89,25.46,17.94,70.11,76.68,100.76,,,,,,ON
11,5,66,40,25.32,19.09,71.02,82.76,100.75,,,,,,ON
20,28,36,30,25.3,17.31,71.32,77.74,100.75,,,,,,ON
45,5,20,103,25.27,15.54,71.63,72.73,100.75,,,,,,OFF
27,26,59,43,25.1,15.39,72.18,52.16,100.75,,,,,,OFF
14,36,69,9,24.93,15.24,72.73,31.58,100.75,,,,,,ON
25,35,44,52,24.9,15.4,72.89,32.94,100.75,,,,,,ON
85,12,45,88,24.88,15.56,73.04,34.29,100.75,,,,,,OFF
88,41,42,71,24.67,15.36,73.92,32.53,100.76,,,,,,ON
57,11,36,45,24.46,15.17,74.79,30.77,100.76,,,,,,ON
51,29,58,8,24.18,15.54,75.6,38.02,100.76,,,,,,ON
25,16,63,4,23.89,15.92,76.41,45.28,100.77,,,,,,ON
60,1,64,65,23.66,15.52,77.58,52.64,100.78,,,,,,ON
14,19,68,69,23.44,15.13,78.75,60,100.78,,,,,,ON
46,32,52,18,23.3,15.87,79.27,50.34,100.78,,,,,,ON
26,43,22,99,23.16,16.6,79.79,40.68,100.79,,,,,,OFF
59,33,20,58,22.96,15.84,80.77,35.72,100.8,,,,,,ON
15,10,24,26,22.75,15.08,81.75,30.77,100.8,,,,,,ON
52,21,32,16,22.54,15.23,82.62,44.66,100.8,,,,,,ON
84,17,44,36,22.32,15.38,83.48,58.54,100.8,,,,,,OFF
63,36,26,36,22.05,14.79,84.72,44.66,100.8,,,,,,OFF
48,35,64,84,21.78,14.2,85.95,30.77,100.79,,,,,,ON
40,7,67,103,21.48,15.01,87.15,45.38,100.79,,,,,,OFF
42,14,33,3,21.19,15.82,88.35,60,100.79,,,,,,ON
63,7,63,75,21.04,14.74,89.09,43.18,100.79,,,,,,OFF
78,3,51,28,20.9,13.67,89.83,26.37,100.79,,,,,,OFF
89,6,70,4,20.78,13.36,90.28,39.27,100.79,,,,,,OFF
1,40,45,38,20.67,13.05,90.72,52.17,100.79,,,,,,ON
46,26,24,37,20.56,12.9,91.14,53.08,100.8,,,,,,ON
67,17,20,8,20.45,12.76,91.56,53.99,100.82,,,,,,ON
6,12,47,22,20.34,12.62,91.99,54.9,100.83,,,,,,ON
37,4,51,58,20.23,12.47,92.41,55.81,100.84,,,,,,OFF
17,17,65,79,20.05,12.1,93.21,51.38,100.85,,,,,,ON
42,36,60,35,19.88,11.73,94.02,46.96,100.86,,,,,,ON
18,2,35,59,19.7,11.36,94.82,42.53,100.86,,,,,,ON
19,22,22,56,19.52,10.99,95.62,38.1,100.87,,,,,,ON
2,27,70,75,19.46,9.68,95.81,34.24,100.88,,,,,,ON
66,14,36,13,19.4,8.36,96,30.38,100.88,,,,,,OFF
60,28,38,92,19.4,8.84,96,38.26,100.88,,,,,,OFF
79,21,20,80,19.4,9.33,96,46.15,100.88,,,,,,ON
88,0,29,15,19.4,9.37,96,45.72,100.89,,,,,,OFF
5,14,30,100,19.39,9.41,96,45.28,100.9,,,,,,OFF
23,9,45,40,19.44,9.3,96,43.33,100.91,,,,,,OFF
77,11,60,56,19.5,9.2,96,41.38,100.92,,,,,,OFF
76,23,31,56,19.53,9.36,96,35.69,100.93,,,,,,OFF
34,45,32,19,19.56,9.51,96,30,100.94,,,,,,ON
80,9,63,109,19.62,8.09,96,27.63,100.95,,,,,,OFF
15,43,23,101,19.69,6.67,96,25.26,100.96,,,,,,OFF
60,16,42,109,19.74,7.34,96,30.71,100.97,,,,,,OFF
61,7,35,56,19.78,8.02,96,36.16,100.98,,,,,,ON
37,26,37,45,19.83,8.69,96,41.61,100.98,,,,,,ON
80,5,49,45,19.87,9.36,96,47.06,100.99,,,,,,OFF
67,20,52,72,19.81,10.63,96,46.17,101,,,,,,OFF
66,9,31,44,19.75,11.9,96,45.28,101,,,,,,OFF
71,23,29,80,19.68,11.63,96,44.07,101,,,,,,OFF
15,25,23,31,19.6,11.36,96,42.86,101,,,,,,ON
72,27,45,102,19.5,11.58,96,34.06,101.01,,,,,,OFF
12,42,34,65,19.39,11.8,96,25.26,101.02,,,,,,ON
61,42,40,45,19.22,11.14,96,37.63,101.02,,,,,,ON
52,14,62,35,19.04,10.49,96,50,101.01,,,,,,ON
65,37,45,54,19.15,9.64,96,47.64,101,,,,,,ON
20,17,36,86,19.26,8.79,96,45.28,101,,,,,,ON
12,4,22,3,19.36,8.7,96,43.7,101.01,,,,,,OFF
46,6,26,65,19.46,8.62,96,42.11,101.02,,,,,,OFF
21,7,24,28,19.46,9.05,96,47.12,101.02,,,,,,ON
6,22,32,90,19.47,9.49,96,52.13,101.03,,,,,,ON
76,17,66,0,19.47,9.92,96,57.14,101.03,,,,,,OFF
11,31,56,87,19.38,9.89,96,56.48,101.03,,,,,,ON
84,34,39,51,19.28,9.86,96,55.81,101.03,,,,,,ON
51,28,27,51,19.29,10.36,96,52.9,101.04,,,,,,ON
22,6,64,55,19.3,10.87,96,50,101.04,,,,,,ON
2,14,69,74,19.38,9.7,96,47.22,101.04,,,,,,ON
51,41,50,37,19.46,8.52,96,44.44,101.04,,,,,,ON
10,44,56,82,19.42,8.59,96,31.52,101.04,,,,,,ON
59,1,62,80,19.38,8.66,96,18.6,101.03,,,,,,OFF
73,19,47,87,19.29,8.38,96,26.69,101.04,,,,,,ON
90,9,42,9,19.2,8.11,96,34.78,101.04,,,,,,OFF
84,3,39,0,19.15,7.98,96,33.18,101.04,,,,,,OFF
17,6,43,108,19.1,7.85,96,31.58,101.04,,,,,,OFF
78,9,38,13,19.1,7.9,96,30.25,101.04,,,,,,OFF
50,15,47,99,19.1,7.95,96,28.92,101.04,,,,,,OFF
19,0,24,55,19.15,8.62,96,24.22,101.04,,,,,,ON
82,32,58,80,19.19,9.29,96,19.51,101.04,,,,,,ON
75,4,27,20,19.2,8.88,96,27.66,101.04,,,,,,OFF
84,29,30,20,19.2,8.48,96,35.82,101.04,,,,,,OFF
78,17,66,77,19.2,9.04,96,36.09,101.04,,,,,,ON
29,30,29,39,19.19,9.6,96,36.36,101.04,,,,,,ON
39,12,57,82,19.12,9.37,96,32.47,101.04,,,,,,OFF
80,12,37,100,19.05,9.14,96,28.57,101.04,,,,,,OFF
43,27,36,101,19.02,8.91,96,30.28,101.04,,,,,,OFF
64,7,29,26,18.99,8.68,96,32,101.04,,,,,,OFF
88,20,37,35,18.99,9.41,96,38.22,101.04,,,,,,OFF
84,22,51,44,19,10.15,96,44.44,101.05,,,,,,ON
59,1,57,33,19.02,9.76,96,45.3,101.06,,,,,,OFF
42,30,35,39,19.05,9.38,96,46.15,101.06,,,,,,ON
46,18,62,62,19.11,9.7,96,45.3,101.06,,,,,,OFF
70,0,70,108,19.17,10.02,96,44.44,101.05,,,,,,OFF
71,15,50,57,19.17,9.32,96,35.7,101.04,,,,,,OFF
16,36,56,17,19.17,8.62,96,26.97,101.04,,,,,,ON
47,45,31,49,19.14,8.3,96,34.92,101.04,,,,,,ON
51,7,27,47,19.1,7.98,96,42.86,101.03,,,,,,OFF
67,43,59,39,19.15,7.43,96,34.34,101.03,,,,,,OFF
25,15,24,51,19.19,6.88,96,25.81,101.03,,,,,,OFF
17,42,53,37,19.2,7.21,96,25.54,101.04,,,,,,ON
9,28,33,93,19.2,7.54,96,25.26,101.04,,,,,,OFF
67,43,28,41,19.24,7.46,96,28.84,101.03,,,,,,ON
3,20,29,63,19.27,7.37,96,32.43,101.02,,,,,,ON
87,36,34,7,19.32,6.18,96,25.38,101.02,,,,,,OFF
26,34,28,63,19.37,4.99,96,18.32,101.02,,,,,,ON
67,14,53,36,19.4,6.12,96,26.3,101.02,,,,,,OFF
28,15,69,103,19.44,7.24,96,34.29,101.03,,,,,,OFF
12,34,28,61,19.46,7.92,96,33.36,101.03,,,,,,ON
37,8,53,74,19.49,8.6,96,32.43,101.03,,,,,,OFF
77,6,53,33,19.44,8.62,96,34.97,101.03,,,,,,OFF
40,42,50,41,19.39,8.64,96,37.5,101.03,,,,,,ON
10,11,68,17,19.27,7.97,96,29.66,101.02,,,,,,ON
67,11,31,53,19.15,7.3,96,21.82,101.02,,,,,,OFF
56,19,46,31,19.07,7.44,96,25.91,101.02,,,,,,ON
34,10,52,103,18.99,7.58,96,30,101.02,,,,,,OFF
74,45,66,81,19.06,7.38,96,21.9,101.01,,,,,,ON
57,38,35,1,19.14,7.18,96,13.79,101,,,,,,ON
30,19,44,67,19.24,7.44,96,24.54,101,,,,,,ON
18,9,47,47,19.33,7.7,96,35.29,100.99,,,,,,ON
14,39,31,86,19.36,7.37,96,33.78,100.99,,,,,,ON
58,10,58,50,19.39,7.03,96,32.28,100.98,,,,,,OFF
83,14,36,89,19.42,6.7,96,30.77,100.98,,,,,,ON
21,41,69,100,19.48,7.88,96,40.92,100.98,,,,,,OFF
15,36,65,70,19.55,9.06,96,51.06,100.98,,,,,,ON
11,18,40,11,19.53,10.12,96,54.1,100.98,,,,,,ON
27,27,25,31,19.51,11.18,96,57.14,100.97,,,,,,ON
79,40,46,39,19.51,10.73,96,48.24,100.96,,,,,,OFF
89,10,29,23,19.5,10.28,96,39.34,100.96,,,,,,OFF
76,15,20,97,19.52,10.58,96,45.2,100.96,,,,,,OFF
89,38,42,4,19.53,10.89,96,51.06,100.97,,,,,,OFF
25,26,55,49,19.54,10.56,96,47.75,100.97,,,,,,ON
77,21,54,1,19.54,10.22,96,44.44,100.97,,,,,,OFF
38,32,46,87,19.52,10.2,96,40.13,100.96,,,,,,ON
50,42,53,74,19.5,10.17,96,35.82,100.95,,,,,,ON
7,14,69,63,19.5,10.08,96,38.25,100.94,,,,,,ON
33,6,47,45,19.5,9.99,96,40.68,100.94,,,,,,OFF
63,15,31,35,19.5,10.3,96,45.34,100.92,,,,,,OFF
46,24,65,107,19.51,10.62,96,50,100.91,,,,,,OFF
65,20,31,31,19.55,10.73,96,37,100.92,,,,,,OFF
31,7,53,14,19.59,10.84,96,24,100.93,,,,,,ON
76,22,24,3,19.56,9.8,96,22.62,100.93,,,,,,OFF
3,16,20,62,19.54,8.75,96,21.24,100.92,,,,,,ON
6,19,56,67,19.43,9.41,96,19.44,100.92,,,,,,ON
35,21,44,25,19.33,10.06,96,17.65,100.91,,,,,,ON
53,6,26,35,19.32,10.08,96,19.93,100.92,,,,,,ON
12,31,64,71,19.31,10.1,96,22.22,100.92,,,,,,ON
8,24,27,26,19.3,8.91,96,26.11,100.92,,,,,,ON
51,0,68,65,19.3,7.72,96,30,100.92,,,,,,OFF
15,30,55,14,19.27,8.3,96,33.46,100.93,,,,,,ON
20,28,59,48,19.25,8.89,96,36.92,100.93,,,,,,ON
68,2,60,87,19.23,8.82,96,32.75,100.93,,,,,,OFF
31,31,23,34,19.2,8.76,96,28.57,100.93,,,,,,ON
12,21,25,105,19.16,8.91,96,31.93,100.94,,,,,,OFF
52,23,63,34,19.12,9.07,96,35.29,100.94,,,,,,ON
66,24,35,28,19.08,9.25,96,38.7,100.95,,,,,,OFF
26,26,33,52,19.03,9.44,96,42.11,100.96,,,,,,ON
31,7,28,13,19.07,8.72,96,43.7,100.96,,,,,,ON
86,8,69,100,19.11,8.01,96,45.28,100.95,,,,,,OFF
65,28,31,63,19.16,8.38,96,41.1,100.96,,,,,,OFF
50,3,28,110,19.2,8.76,96,36.92,100.96,,,,,,OFF
50,41,28,97,19.16,8.48,96,36.64,100.96,,,,,,OFF
83,15,21,102,19.11,8.19,96,36.36,100.96,,,,,,OFF
72,28,40,107,19.06,8.63,96,40.82,100.96,,,,,,OFF
35,25,70,1,19.01,9.07,96,45.28,100.97,,,,,,ON
28,1,31,85,19,9.21,96,44.49,100.98,,,,,,OFF
28,22,55,98,18.98,9.36,96,43.7,100.98,,,,,,OFF
19,14,28,106,18.97,9.5,96,42.9,100.98,,,,,,OFF
41,6,42,32,18.96,9.64,96,42.11,100.99,,,,,,ON
80,10,42,57,18.98,8.66,96,33.42,100.99,,,,,,OFF
34,4,52,10,19,7.67,96,24.74,100.99,,,,,,ON
21,9,33,58,19,8.1,96,26.49,101,,,,,,ON
55,27,52,89,19,8.54,96,28.24,101.01,,,,,,ON
36,43,25,43,18.99,8.32,96,30.56,101.01,,,,,,ON
26,37,52,108,18.98,8.09,96,32.88,101.01,,,,,,OFF
77,39,28,73,19.01,8.36,96,39.08,101.02,,,,,,ON
26,16,45,98,19.04,8.63,96,45.28,101.02,,,,,,OFF
90,43,67,82,19.1,8.54,96,33.96,101.01,,,,,,ON
84,31,46,87,19.16,8.45,96,22.64,101,,,,,,ON
34,17,35,68,19.17,8.69,96,28.21,101.01,,,,,,ON
49,36,20,65,19.17,8.94,96,33.77,101.01,,,,,,ON
63,30,61,39,19.18,9.18,96,39.34,101.02,,,,,,OFF
80,2,64,103,19.24,9.18,96,37.06,101.02,,,,,,OFF
62,40,57,94,19.29,9.18,96,34.78,101.03,,,,,,OFF
81,17,29,26,19.36,9.12,96,42.39,101.04,,,,,,OFF
59,7,35,79,19.44,9.06,96,50,101.05,,,,,,ON
85,38,64,83,19.47,9.65,96,49,101.06,,,,,,ON
50,21,29,42,19.5,10.24,96,48,101.08,,,,,,OFF
86,36,49,79,19.56,8.94,95.9,39.38,101.08,,,,,,ON
84,6,32,64,19.62,7.63,95.81,30.77,101.08,,,,,,ON
90,12,59,108,19.66,7.8,95.56,33.56,101.08,,,,,,OFF
49,0,21,41,19.69,7.97,95.31,36.36,101.09,,,,,,OFF
66,3,40,67,19.76,9.06,94.86,37.23,101.09,,,,,,OFF
69,3,65,40,19.83,10.14,94.41,38.1,101.09,,,,,,ON
5,40,49,37,19.96,10.23,93.54,29.86,101.1,,,,,,ON
31,11,31,79,20.1,10.32,92.68,21.62,101.12,,,,,,OFF
87,5,26,90,20.15,10.14,92.18,31.86,101.13,,,,,,OFF
43,11,48,23,20.19,9.95,91.68,42.11,101.14,,,,,,ON
29,12,21,28,20.4,9.6,90.79,36.54,101.14,,,,,,ON
58,10,31,21,20.62,9.25,89.9,30.97,101.15,,,,,,ON
64,3,37,93,20.84,8.9,89.01,25.4,101.16,,,,,,OFF
26,34,21,80,21.05,8.55,88.12,19.83,101.16,,,,,,ON
12,15,57,23,21.12,10.38,86.81,31.74,101.17,,,,,,ON
83,41,56,87,21.2,12.2,85.5,43.64,101.18,,,,,,ON
34,39,40,95,21.58,12.28,84.2,34.06,101.19,,,,,,OFF
16,31,27,106,21.96,12.36,82.91,24.49,101.2,,,,,,OFF
39,21,23,25,22.27,11.73,81.01,23.9,101.19,,,,,,ON
35,31,66,97,22.58,11.1,79.11,23.3,101.18,,,,,,OFF
34,0,21,12,22.74,11.28,78.67,25.44,101.18,,,,,,OFF
75,23,37,9,22.89,11.47,78.23,27.59,101.18,,,,,,OFF
87,38,25,20,24.02,11.24,73.96,26.16,101.19,,,,,,OFF
31,1,58,13,25.16,11,69.68,24.74,101.2,,,,,,OFF
69,6,58,88,25.66,11.06,67.96,23.08,101.2,,,,,,OFF
43,6,20,22,26.17,11.12,66.24,21.43,101.21,,,,,,ON
50,40,55,108,25.74,11.76,66.9,41.48,101.2,,,,,,OFF
23,43,66,61,25.31,12.39,67.57,61.54,101.2,,,,,,ON
38,22,22,35,25.79,12.82,66.12,44.72,101.2,,,,,,ON
30,13,54,42,26.27,13.26,64.68,27.91,101.2,,,,,,OFF
35,43,70,71,25.92,12.61,65.39,36.6,101.2,,,,,,ON
40,31,48,70,25.57,11.96,66.09,45.28,101.21,,,,,,ON
46,11,61,68,25.56,12.34,66.2,35.98,101.21,,,,,,OFF
46,43,31,81,25.54,12.72,66.32,26.67,101.21,,,,,,ON
40,21,61,42,26.18,12.21,64.19,26.1,101.22,,,,,,OFF
57,19,32,65,26.83,11.7,62.07,25.53,101.23,,,,,,ON
20,15,48,51,26.95,12.48,61.36,39.43,101.23,,,,,,ON
39,12,64,88,27.07,13.26,60.66,53.33,101.23,,,,,,ON
44,34,21,84,27.44,12.4,59.49,38.91,101.22,,,,,,ON
12,40,60,64,27.8,11.54,58.32,24.49,101.22,,,,,,ON
45,36,64,96,27.24,10.16,59.9,22.86,101.22,,,,,,OFF
32,20,41,100,26.69,8.79,61.47,21.24,101.23,,,,,,OFF
81,3,66,92,27.42,9.98,59.51,36.15,101.22,,,,,,OFF
13,15,23,99,28.14,11.18,57.55,51.06,101.22,,,,,,OFF
72,5,66,43,27.92,10.97,57.6,46.96,101.22,,,,,,ON
59,32,42,48,27.71,10.76,57.66,42.86,101.22,,,,,,ON
6,17,23,107,26.86,11,60.12,46.43,101.22,,,,,,OFF
40,15,23,29,26.01,11.24,62.59,50,101.22,,,,,,ON
68,44,45,14,26.54,11.5,61.2,44.36,101.22,,,,,,OFF
50,18,59,61,27.06,11.75,59.82,38.71,101.21,,,,,,OFF
24,5,23,105,27.28,11.34,59.27,31.01,101.2,,,,,,OFF
30,3,49,97,27.51,10.93,58.72,23.3,101.19,,,,,,OFF
24,5,52,88,28.08,11.94,57.08,36.14,101.18,,,,,,OFF
26,10,54,20,28.65,12.96,55.45,48.98,101.18,,,,,,ON
66,36,21,62,28.26,13.89,56.1,55.26,101.18,,,,,,ON
88,11,49,34,27.87,14.81,56.74,61.54,101.17,,,,,,OFF
52,10,38,58,28.22,14,56.28,45.4,101.16,,,,,,ON
14,38,52,68,28.57,13.19,55.81,29.27,101.16,,,,,,ON
86,20,61,2,28.83,13.7,54.75,39.64,101.16,,,,,,OFF
32,23,24,64,29.09,14.22,53.69,50,101.15,,,,,,OFF
63,2,46,37,28.75,14.18,54.78,47.64,101.15,,,,,,OFF
35,27,66,29,28.41,14.14,55.88,45.28,101.14,,,,,,ON
31,26,62,83,27.7,14.76,57.44,52.64,101.15,,,,,,OFF
45,7,59,54,27,15.37,59.01,60,101.15,,,,,,OFF
68,12,51,107,27.32,14.42,57.82,46.22,101.15,,,,,,OFF
80,8,69,92,27.63,13.48,56.64,32.43,101.14,,,,,,OFF
41,0,30,24,27.22,14.14,57.12,35.89,101.14,,,,,,OFF
40,22,70,10,26.81,14.79,57.61,39.34,101.14,,,,,,ON
56,2,64,80,25.72,14.26,61.24,43.67,101.14,,,,,,ON
21,33,52,96,24.64,13.74,64.88,48,101.13,,,,,,OFF
15,34,21,58,25.33,13.13,63.88,38.82,101.12,,,,,,ON
7,23,26,94,26.02,12.52,62.88,29.63,101.12,,,,,,OFF
47,1,36,54,26.44,12.33,61.22,29.1,101.12,,,,,,OFF
68,17,67,56,26.86,12.14,59.57,28.57,101.13,,,,,,ON
41,13,67,62,26.93,11.46,59.08,25.1,101.14,,,,,,ON
9,23,61,34,27,10.77,58.59,21.62,101.14,,,,,,ON
58,18,24,44,27.06,10.64,58.56,26,101.12,,,,,,OFF
59,19,47,23,27.13,10.5,58.53,30.38,101.11,,,,,,ON
47,45,63,3,26.44,10.68,60.46,39.19,101.12,,,,,,ON
67,26,60,62,25.75,10.86,62.39,48,101.12,,,,,,OFF
6,18,23,81,25.74,10.6,62.8,43.05,101.12,,,,,,ON
3,37,66,28,25.74,10.34,63.22,38.1,101.11,,,,,,ON
12,34,48,80,25.86,10.88,62.59,43.54,101.1,,,,,,ON
17,18,60,37,25.98,11.42,61.96,48.98,101.09,,,,,,ON
55,23,53,62,25.92,11.45,62.24,44.16,101.08,,,,,,ON
25,18,23,7,25.86,11.48,62.51,39.34,101.08,,,,,,ON
40,5,31,50,25.88,10.37,62.11,39.67,101.08,,,,,,OFF
82,17,32,5,25.89,9.26,61.71,40,101.08,,,,,,OFF
32,3,34,38,25.75,9.05,62.08,41.06,101.07,,,,,,ON
5,28,28,47,25.61,8.84,62.46,42.11,101.07,,,,,,ON
26,44,36,68,25.45,8.78,63.08,34.39,101.07,,,,,,ON
15,6,34,96,25.29,8.73,63.69,26.67,101.08,,,,,,OFF
28,3,61,104,25.5,9.38,62.66,32.08,101.07,,,,,,OFF
73,40,39,95,25.72,10.04,61.64,37.5,101.06,,,,,,OFF
62,13,55,53,25.67,11.05,61.57,46.02,101.06,,,,,,OFF
26,14,57,88,25.63,12.06,61.5,54.55,101.07,,,,,,OFF
36,19,21,68,25.39,12.12,62.53,56.54,101.07,,,,,,OFF
90,22,51,20,25.15,12.19,63.56,58.54,101.07,,,,,,OFF
81,26,47,70,24.63,11.4,64.77,56.54,101.07,,,,,,ON
47,0,20,16,24.11,10.61,65.98,54.55,101.08,,,,,,OFF
20,5,61,57,23.85,11.14,67.18,60.61,101.07,,,,,,ON
26,44,45,58,23.59,11.66,68.38,66.67,101.07,,,,,,ON
28,44,44,20,24.01,11.1,67.27,60.61,101.07,,,,,,ON
85,40,54,90,24.43,10.54,66.16,54.55,101.07,,,,,,ON
13,43,69,62,24.56,11.12,65.17,60.61,101.07,,,,,,ON
24,40,33,53,24.68,11.71,64.18,66.67,101.08,,,,,,ON
54,40,51,27,24.28,11.76,65.3,64.1,101.09,,,,,,ON
3,24,46,24,23.89,11.82,66.41,61.54,101.1,,,,,,OFF
63,23,54,42,23.2,12.18,68.62,63.2,101.09,,,,,,ON
15,41,22,56,22.52,12.54,70.83,64.86,101.08,,,,,,ON
62,14,68,86,22.55,11.95,71.07,59.1,101.08,,,,,,ON
81,38,39,18,22.58,11.37,71.32,53.33,101.08,,,,,,OFF
5,13,22,19,22.93,11.58,70.37,52.2,101.07,,,,,,ON
84,17,41,36,23.28,11.8,69.42,51.06,101.07,,,,,,OFF
46,1,44,5,23.33,11.44,68.66,52.8,101.07,,,,,,OFF
27,10,33,3,23.37,11.09,67.91,54.55,101.08,,,,,,OFF
67,28,42,78,22.7,11.16,70.17,52.28,101.09,,,,,,ON
55,43,27,53,22.02,11.23,72.43,50,101.1,,,,,,ON
49,26,27,21,21.83,10.39,73.39,47.64,101.09,,,,,,ON
63,36,29,33,21.64,9.55,74.35,45.28,101.08,,,,,,OFF
24,11,50,89,21.5,9.63,75.43,45.72,101.1,,,,,,OFF
